Year,League,Name,Age,Team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,Hits/AB,OBP,SLG,OPS,TB
1998,AL,Ken Cloude,23,SEA,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,AL,Danny Clyburn,24,BAL,11,26,25,6,7,0,0,1,3,1,10,0.28,0.308,0.4,0.708,10
1998,AL,Bartolo Colon,25,CLE,1,2,2,0,1,0,0,0,1,0,1,0.5,0.5,0.5,1,1
1998,AL,David Cone,35,NYY,1,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0
1998,AL,Jeff Conine,32,KCR,93,343,309,30,79,26,0,8,43,26,68,0.256,0.312,0.417,0.729,129
1998,AL,Steve Connelly,24,OAK,1,0,0,0,0,0,0,0,0,0,0,,,,,0
1998,AL,Ron Coomer,31,MIN,137,555,529,54,146,22,1,15,72,18,72,0.276,0.295,0.406,0.702,215
1998,AL,Joey Cora,33,SEA,131,598,519,95,147,23,6,6,26,62,50,0.283,0.362,0.385,0.748,200
1998,AL,Joey Cora,33,CLE,24,97,83,16,19,4,0,0,6,11,9,0.229,0.326,0.277,0.603,23
1998,AL,Wil Cordero,26,CHW,96,371,341,58,91,18,2,13,49,22,66,0.267,0.314,0.446,0.759,152
1998,AL,Marty Cordova,28,MIN,119,500,438,52,111,20,2,10,69,50,103,0.253,0.333,0.377,0.709,165
1998,AL,Jim Corsi,36,BOS,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,AL,Tim Crabtree,28,TEX,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,AL,Rickey Cradle,25,SEA,5,8,7,0,1,0,0,0,2,1,5,0.143,0.25,0.143,0.393,1
1998,AL,Felipe Crespo,25,TOR,66,153,130,11,34,8,1,1,15,15,27,0.262,0.342,0.362,0.704,47
1998,AL,Dean Crow,25,DET,3,0,0,0,0,0,0,0,0,0,0,,,,,0
1998,AL,Deivi Cruz,25,DET,135,477,454,52,118,22,3,5,45,13,55,0.26,0.284,0.355,0.639,161
1998,AL,Jacob Cruz,25,CLE,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,AL,Jose Cruz,24,TOR,105,413,352,55,89,14,3,11,42,57,99,0.253,0.354,0.403,0.757,142
1998,AL,Midre Cummings,26,BOS,67,141,120,20,34,8,0,5,15,17,19,0.283,0.381,0.475,0.856,57
1998,AL,Chad Curtis,29,NYY,151,545,456,79,111,21,1,10,56,75,80,0.243,0.355,0.36,0.714,164
1998,AL,Milt Cuyler,29,TEX,7,7,6,3,3,2,0,1,3,1,0,0.5,0.571,1.333,1.905,8
1998,AL,Mark Dalesandro,30,TOR,32,69,67,8,20,5,0,2,14,1,6,0.299,0.304,0.463,0.767,31
1998,AL,Johnny Damon,24,KCR,161,710,642,104,178,30,10,18,66,58,84,0.277,0.339,0.439,0.779,282
1998,AL,Chili Davis,38,NYY,35,118,103,11,30,7,0,3,9,14,18,0.291,0.373,0.447,0.819,46
1998,AL,Eric Davis,36,BAL,131,508,452,81,148,29,1,28,89,44,108,0.327,0.388,0.582,0.97,263
1998,AL,Russ Davis,28,SEA,141,550,502,68,130,30,1,20,82,34,134,0.259,0.305,0.442,0.747,222
1998,AL,Carlos Delgado,26,TOR,142,620,530,94,155,43,1,38,115,73,139,0.292,0.385,0.592,0.978,314
1998,AL,Rich DeLucia,33,ANA,4,0,0,0,0,0,0,0,0,0,0,,,,,0
1998,AL,Einar Diaz,25,CLE,17,56,48,8,11,1,0,2,9,3,2,0.229,0.286,0.375,0.661,18
1998,AL,Jason Dickson,25,ANA,2,5,4,1,0,0,0,0,0,1,3,0,0.2,0,0.2,0
1998,AL,Mike Difelice,29,TBD,84,270,248,17,57,12,3,3,23,15,56,0.23,0.274,0.339,0.613,84
1998,AL,Gary Disarcina,30,ANA,157,595,551,73,158,39,3,3,56,21,51,0.287,0.321,0.385,0.706,212
1998,AL,Jim Dougherty,30,OAK,1,0,0,0,0,0,0,0,0,0,0,,,,,0
1998,AL,Doug Drabek,35,BAL,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,AL,Rob Ducey,33,SEA,97,250,217,30,52,18,2,5,23,23,61,0.24,0.336,0.41,0.746,89
1998,AL,Shawon Dunston,35,CLE,62,166,156,26,37,11,3,3,12,6,18,0.237,0.265,0.404,0.669,63
1998,AL,Ray Durham,26,CHW,158,723,635,126,181,35,8,19,67,73,105,0.285,0.363,0.455,0.818,289
1998,AL,Jermaine Dye,24,KCR,60,230,214,24,50,5,1,5,23,11,46,0.234,0.27,0.336,0.606,72
1998,AL,Damion Easley,28,DET,153,651,594,84,161,38,2,27,100,39,112,0.271,0.332,0.478,0.81,284
1998,AL,Jim Edmonds,28,ANA,154,659,599,115,184,42,1,25,91,57,114,0.307,0.368,0.506,0.874,303
1998,AL,Kevin Elster,33,TEX,84,336,297,33,69,10,1,8,37,33,66,0.232,0.311,0.354,0.665,105
1998,AL,Juan Encarnacion,22,DET,40,175,164,30,54,9,4,7,21,7,31,0.329,0.354,0.561,0.915,92
1998,AL,Scott Erickson,30,BAL,2,6,2,2,0,0,0,0,0,3,2,0,0.6,0,0.6,0
1998,AL,Darin Erstad,24,ANA,133,592,537,84,159,39,3,19,82,43,77,0.296,0.353,0.486,0.839,261
1998,AL,Tom Evans,23,TOR,7,11,10,0,0,0,0,0,0,1,2,0,0.091,0,0.091,0
1998,AL,Scott Eyre,26,CHW,2,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0
1998,AL,Sal Fasano,26,KCR,74,247,216,21,49,10,0,8,31,10,56,0.227,0.307,0.384,0.692,83
1998,AL,Jeff Fassero,35,SEA,1,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0
1998,AL,Carlos Febles,22,KCR,11,29,25,5,10,1,2,0,2,4,7,0.4,0.483,0.6,1.083,15
1998,AL,Tony Fernandez,36,TOR,138,551,486,71,156,36,2,9,72,45,53,0.321,0.387,0.459,0.846,223
1998,AL,Mike Fetters,33,OAK,6,0,0,0,0,0,0,0,0,0,0,,,,,0
1998,AL,Robert Fick,24,DET,7,24,22,6,8,1,0,3,7,2,7,0.364,0.417,0.818,1.235,18
1998,AL,Cecil Fielder,34,ANA,103,439,381,48,92,16,1,17,68,52,98,0.241,0.335,0.423,0.757,161
1998,AL,Cecil Fielder,34,CLE,14,37,35,1,5,1,0,0,0,1,13,0.143,0.189,0.171,0.361,6
1998,AL,Mike Figga,27,NYY,1,4,4,1,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1
1998,AL,Chuck Finley,35,ANA,2,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0
1998,AL,John Flaherty,30,TBD,91,334,304,21,63,11,0,3,24,22,46,0.207,0.261,0.273,0.534,83
1998,AL,Darrin Fletcher,31,TOR,124,446,407,37,115,23,1,9,52,25,39,0.283,0.328,0.41,0.738,167
1998,AL,Bryce Florie,28,DET,2,6,3,0,1,0,0,0,0,2,1,0.333,0.6,0.333,0.933,1
1998,AL,P.J. Forbes,30,BAL,9,10,10,0,1,0,0,0,2,0,0,0.1,0.1,0.1,0.2,1
1998,AL,Tom Fordham,24,CHW,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,AL,Keith Foulke,25,CHW,5,0,0,0,0,0,0,0,0,0,0,,,,,0
1998,AL,Lou Frazier,33,CHW,7,10,7,0,0,0,0,0,0,2,6,0,0.222,0,0.222,0
1998,AL,Travis Fryman,29,CLE,146,608,557,74,160,33,2,28,96,44,125,0.287,0.34,0.504,0.845,281
1998,AL,Rich Garces,27,BOS,3,0,0,0,0,0,0,0,0,0,0,,,,,0
1998,AL,Carlos Garcia,30,ANA,19,40,35,4,5,1,0,0,0,3,11,0.143,0.231,0.171,0.402,6
1998,AL,Nomar Garciaparra,24,BOS,143,652,604,111,195,37,8,35,122,33,62,0.323,0.362,0.584,0.946,353
1998,AL,Brent Gates,28,MIN,107,377,333,31,83,15,0,3,42,36,46,0.249,0.324,0.321,0.645,107
1998,AL,Jason Giambi,27,OAK,153,657,562,92,166,28,0,27,110,81,102,0.295,0.384,0.489,0.873,275
1998,AL,Jeremy Giambi,23,KCR,18,70,58,6,13,4,0,2,8,11,9,0.224,0.343,0.397,0.739,23
1998,AL,Brian Giles,27,CLE,112,430,350,56,94,19,0,16,66,73,75,0.269,0.396,0.46,0.856,161
1998,AL,Charles Gipson,25,SEA,44,57,51,11,12,1,0,0,2,5,9,0.235,0.316,0.255,0.571,13
1998,AL,Joe Girardi,33,NYY,78,279,254,31,70,11,4,3,31,14,38,0.276,0.317,0.386,0.703,98
1998,AL,Troy Glaus,21,ANA,48,182,165,19,36,9,0,1,23,15,51,0.218,0.28,0.291,0.571,48
1998,AL,Alex Gonzalez,25,TOR,158,618,568,70,136,28,1,13,51,28,121,0.239,0.281,0.361,0.642,205
1998,AL,Juan Gonzalez,28,TEX,154,669,606,110,193,50,2,45,157,46,126,0.318,0.366,0.63,0.997,382
1998,AL,Luis Gonzalez,30,DET,154,620,547,84,146,35,5,23,71,57,62,0.267,0.34,0.475,0.816,260
1998,AL,Dwight Gooden,33,CLE,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,AL,Tom Goodwin,29,TEX,154,608,520,102,151,13,3,2,33,73,90,0.29,0.378,0.338,0.716,176
1998,AL,Tom Gordon,30,BOS,6,0,0,0,0,0,0,0,0,0,0,,,,,0
1998,AL,Craig Grebeck,33,TOR,102,344,301,33,77,17,2,2,27,29,42,0.256,0.327,0.346,0.673,104
1998,AL,Shawn Green,25,TOR,158,689,630,106,175,33,4,35,100,50,142,0.278,0.334,0.51,0.844,321
1998,AL,Charlie Greene,27,BAL,13,22,21,1,4,1,0,0,0,0,8,0.19,0.19,0.238,0.429,5
1998,AL,Todd Greene,27,ANA,29,73,71,3,18,4,0,1,7,2,20,0.254,0.274,0.352,0.626,25
1998,AL,Willie Greene,26,BAL,24,53,40,8,6,1,0,1,5,13,10,0.15,0.358,0.25,0.608,10
1998,AL,Rusty Greer,29,TEX,155,691,598,107,183,31,5,16,108,80,93,0.306,0.386,0.455,0.841,272
1998,AL,Seth Greisinger,22,DET,1,4,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5,1
1998,AL,Ben Grieve,22,OAK,155,678,583,94,168,41,2,18,89,85,123,0.288,0.386,0.458,0.844,267
1998,AL,Ken Griffey Jr.,28,SEA,161,720,633,120,180,33,3,56,146,76,121,0.284,0.365,0.611,0.977,387
1998,AL,Buddy Groom,32,OAK,1,0,0,0,0,0,0,0,0,0,0,,,,,0
1998,AL,Eddie Guardado,27,MIN,5,0,0,0,0,0,0,0,0,0,0,,,,,0
1998,AL,Giomar Guevara,25,SEA,11,18,13,4,3,2,0,0,0,4,4,0.231,0.444,0.385,0.829,5
